龸	0.00420333
鹿	0.00404449
竹	0.00380217
巛	0.00371252
{襄上}	0.00349759
{贏框}	0.00335053
{專上}	0.00292872
{鼠下}	0.00195110
曰	0.00188398
髟	0.00131423
{反彐}	0.00087772
⺽	0.00055038
{雋下}	0.00049941
門	0.00039202
車	0.00021467
來	0.00020153
貝	0.00019674
見	0.00016983
頁	0.00016441
巜	0.00015913
馬	0.00010913
{爲下}	0.00009782
咼	0.00008804
飛	0.00007134
長	0.00006213
孑	0.00005621
僉	0.00005515
乜	0.00004371
{亞下}	0.00004206
{穀框}	0.00003768
鳥	0.00003127
丱	0.00002899
風	0.00002876
{龍右}	0.00002664
{龠上}	0.00002095
魚	0.00001849
齒	0.00000912
{奐上}	0.00000675
{華中}	0.00000540
鬥	0.00000474
{鳥上}	0.00000413
{鬯中}	0.00000291
{黽中}	0.00000226
烏	0.00000190
鹵	0.00000115
{鹿上}	0.00000086
〇	0.00000000
