# 线程: 2
# 综合得分: 0.4654
# 重码数: 722
# 重码率: 0.025634%
# 加权键均当量: 0.1448
# 当量变异系数(CV): 1.1432
# 用指分布偏差(L2): 5.1832
#
# 格式: 字根名 [tab] 编码 [tab] 使用次数(频率加权)
#
一.A	F	203352260
口.A	J	201313561
丶.A	L	134560917
日.A	S	119273677
口.S	K	108477708
亻.A	F	106025374
丶.Y	E	98914968
人.A	N	94138610
勹.A	D	91285816
一.S	D	87983108
白.A	H	86449889
扌.A	D	70675067
土.A	V	69835241
丿.A	H	68825267
月.A	N	65756921
辶.A	K	65694277
木.A	G	56486590
丨.A	D	56039775
厶.A	K	55705929
人.S	V	55644323
女.A	R	50391945
大.A	M	49605543
小.A	L	48722119
又.A	H	48496087
土.S	D	46823040
ナ.A	G	46615814
一.Y	I	45956712
亻.Y	O	45917484
寸.A	K	44603806
也.A	N	44467566
也.S	D	44464706
氵.A	K	43555817
女.S	N	42662906
月.S	D	41364325
八.A	N	40846748
戈.A	P	40372227
目.A	W	39529244
大.S	D	39513813
心.A	Y	39436090
讠.A	Y	38917370
不.A	K	38803455
不.S	B	38754867
龰.A	W	38431235
乙.A	W	37861180
阝.A	T	36908136
不.Y	I	36634242
寸.S	C	36271749
戈.S	G	35862285
匕.A	K	35716602
日.S	V	35467177
了.A	J	35251866
了.S	L	35237489
了.Y	A	34860650
龰.Y	U	34166868
⺈.A	S	33965546
人.Y	O	33555297
夊.A	Q	33400386
十.A	M	33149193
小.S	X	32323767
刂.A	W	32001918
又.S	D	31418428
力.A	W	30953355
宀.A	L	30661493
心.S	X	30486144
王.A	V	29969785
儿.A	G	29779268
木.S	M	29297286
丷.A	V	29295332
目.S	M	28289883
子.A	J	28012405
二.A	R	27915362
䒑.A	V	25563443
子.S	F	24827047
八.S	B	24164545
米.A	Q	24113647
阝.Y	A	23701702
文.A	D	23681470
立.A	N	23310911
艹.A	H	23039242
王.S	W	22623667
丁.A	L	22390866
门.A	X	22123733
纟.A	C	22112994
辶.Y	E	22106950
乂.A	K	22037283
冂.A	X	21492882
ナ.Y	I	20952198
文.S	W	20849591
冖.A	S	20597586
文.Y	E	20498348
夕.A	M	20463268
门.S	M	20427486
{乞上}.A	S	20386840
自.A	D	20123657
匕.S	B	19363343
力.S	L	18993472
彳.A	J	18949009
彐.A	G	18895060
{奉下}.A	J	18836769
忄.A	C	18377970
禾.A	W	17489631
十.S	S	17312409
丿.Y	O	17009006
米.S	M	16999049
工.A	L	16902804
乚.A	J	16694505
亠.A	Q	16639945
{京上}.A	X	16096690
上.A	D	16048891
扌.Y	I	15664662
至.A	Y	15638843
工.S	G	15457047
囗.A	R	15414401
上.S	S	15335647
灬.A	T	15205696
耂.A	C	15112275
斤.A	X	14850899
{于下}.A	K	14702775
尤.A	S	14644155
至.S	F	14536595
ㄩ.A	V	14440683
艮.A	D	14111895
讠.Y	E	14086184
⺮.A	Q	14084219
里.A	X	14069297
几.A	T	13966866
氵.Y	E	13922739
尤.S	D	13890357
艮.S	G	13815858
大.Y	I	13812252
里.S	L	13745245
车.A	W	13584393
龶.A	V	13381978
己.A	V	13146521
至.Y	I	13076282
⺀.A	R	13071066
己.S	J	12965102
尸.A	T	12929280
田.A	P	12929277
丁.S	D	12906283
厶.Y	A	12449302
口.Y	U	12370442
见.A	C	12361817
见.S	J	12273761
走.A	J	12230111
夊.Y	O	12185781
止.A	W	12162187
儿.S	H	12080850
刂.Y	U	12044968
斤.S	J	11978103
乙.S	D	11976746
⺶.A	M	11940165
上.Y	U	11918291
⺶.Y	E	11895086
廾.A	H	11868798
灬.Y	E	11794885
冫.A	R	11761908
乂.S	D	11495513
犬.A	L	11476951
巾.A	P	11447207
西.A	P	11436790
方.A	F	11286505
几.S	J	11255233
刀.A	C	11145528
殳.A	T	11133717
七.A	H	11120497
夕.S	X	11049897
宀.Y	E	10959473
巴.A	L	10729487
巴.S	B	10727649
殳.S	S	10715397
弓.A	H	10467911
⺁.A	J	10452837
贝.A	B	10424196
走.S	F	10326833
西.S	X	10301198
矢.A	V	10213052
示.A	G	10186189
禾.S	H	9946541
⺊.A	S	9852606
用.A	K	9581258
也.Y	A	9508705
兀.A	Y	9359353
广.A	W	9281654
巾.S	J	9225750
自.S	F	9165103
{介下}.A	N	9102088
卩.A	F	9060574
戊.A	K	9036231
下.A	L	8917117
下.S	X	8917117
屮.A	V	8873633
子.Y	A	8873091
火.A	Q	8756831
生.A	P	8756338
立.S	L	8740396
⺌.A	L	8658362
古.A	M	8636217
二.S	H	8615035
生.S	S	8600320
下.Y	I	8550882
小.Y	U	8323921
示.S	S	8313658
龵.A	D	8296413
屮.Y	A	8294943
隹.A	P	8149437
士.A	Y	8113674
土.Y	I	8061698
龵.Y	O	8030267
车.S	J	8026551
囗.Y	U	7962567
舌.A	L	7939605
⺀.Y	E	7902990
马.A	M	7621544
足.A	T	7584494
方.S	F	7571109
心.Y	E	7496618
舌.S	S	7495288
{炙上}.A	N	7474152
田.S	T	7460629
耳.A	D	7446345
彳.Y	O	7445409
爪.A	H	7414350
合.A	B	7399215
牛.A	P	7398089
合.S	H	7393281
寸.Y	I	7392697
里.Y	U	7329328
自.Y	O	7261699
隹.S	F	7251318
水.A	K	7241607
{具上}.A	F	7222795
{兴上}.A	L	7210836
手.A	D	7204013
朩.A	G	7097188
手.S	S	7089876
厂.A	H	6979673
欠.A	P	6821305
贝.S	B	6786512
羊.A	M	6730312
{衣下}.A	R	6628680
而.A	F	6628456
而.S	H	6626996
マ.A	H	6624956
彐.Y	A	6620432
页.A	R	6618544
刀.S	D	6520149
身.A	N	6445475
钅.A	M	6402739
穴.A	L	6323534
纟.Y	A	6314671
止.S	F	6294364
龷.A	T	6263394
矢.S	S	6246074
{二撇}.A	H	6196130
丬.A	D	6169384
ス.A	H	6154141
山.A	X	6146574
火.S	H	6131092
其.A	K	6105969
乀.A	L	6086790
耂.Y	I	6038942
夫.A	M	5874394
马.S	M	5857503
兀.S	W	5855218
ユ.A	P	5828739
用.S	D	5780828
⺌.Y	U	5768090
其.S	V	5756032
力.Y	A	5747227
士.S	S	5741120
羊.S	D	5740219
之.A	K	5709994
之.S	F	5709994
皮.A	D	5693305
白.S	B	5623209
{乍下}.A	S	5541558
正.A	K	5540607
豕.A	R	5527537
⺍.A	L	5524909
身.S	S	5470592
虫.A	B	5395709
长.A	H	5388620
长.S	C	5388620
之.Y	E	5373763
皮.S	P	5367034
干.A	C	5282677
古.S	G	5255425
方.Y	E	5202695
七.S	V	5185565
卜.A	S	5172988
忄.Y	E	5165620
豕.S	S	5123040
彡.A	H	5121162
卜.S	B	5110348
⺧.A	P	5092134
手.Y	O	5076179
而.Y	I	5075340
己.Y	A	5064818
巳.A	V	5004386
欠.S	V	4994200
石.A	S	4977745
雨.A	Y	4970253
生.Y	O	4966773
罒.A	P	4953623
丂.A	X	4953525
{乞上}.Y	O	4908957
士.Y	I	4846998
身.Y	O	4819905
乃.A	Q	4817029
{二撇}.Y	O	4793072
⺮.Y	O	4767851
早.A	D	4728186
夭.A	Y	4701362
⺈.Y	O	4667911
犭.A	L	4620462
皿.A	P	4599317
巳.S	S	4597375
䒑.Y	E	4562156
面.A	S	4561487
面.S	M	4561467
尢.A	N	4534103
面.Y	I	4532962
衤.A	R	4497726
千.A	J	4491551
正.S	F	4485443
十.Y	I	4479663
母.A	F	4477372
丨.Y	U	4456616
㐄.A	J	4434203
且.A	F	4424931
尢.S	D	4355389
㔾.A	R	4299823
{于下}.Y	I	4299239
{发左}.A	V	4251196
夭.S	D	4234301
{眉上}.A	T	4234234
且.S	V	4222917
丰.A	W	4151797
母.S	M	4136774
虫.S	C	4130319
干.S	G	4116988
亡.A	S	4106421
页.S	D	4082249
业.A	L	4077529
穴.S	X	4022265
衤.Y	E	3936306
冫.Y	E	3914942
尚.A	B	3902233
{介下}.Y	O	3895992
亥.A	W	3860926
亥.S	H	3860926
九.A	K	3851631
又.Y	A	3843247
广.S	G	3805830
水.S	S	3793329
匚.A	W	3792676
皿.S	M	3768294
三.A	K	3735782
已.A	V	3720796
已.S	D	3720796
已.Y	A	3720796
女.Y	A	3719064
卩.Y	A	3696281
尚.S	S	3688998
{卬左}.A	Q	3651953
户.A	P	3636686
弋.A	J	3621317
糸.A	L	3598979
正.Y	I	3567086
戶.A	P	3534233
戶.S	H	3534233
戊.S	W	3530415
非.A	Q	3526292
夫.S	F	3517358
非.S	F	3485072
气.A	X	3461117
见.Y	U	3460998
{豕下}.A	R	3460354
由.A	D	3443759
糸.S	S	3393578
二.Y	I	3377847
龶.Y	I	3363179
向.A	K	3355996
向.S	X	3355990
气.S	V	3349416
早.S	F	3336488
{飞右}.A	R	3321374
弓.S	G	3310743
犬.S	V	3306441
立.Y	E	3299812
申.A	J	3291889
艹.Y	I	3272394
亍.A	Q	3272122
言.A	T	3262982
气.Y	O	3227467
申.S	S	3225547
雨.S	D	3213226
山.S	S	3183265
用.Y	O	3170468
〢.A	D	3134701
三.S	S	3125236
高.A	X	3123496
业.S	D	3113048
长.Y	O	3100060
王.Y	I	3084476
几.Y	O	3081009
コ.A	P	3057210
{奉下}.Y	I	3041274
走.Y	I	3023563
其.Y	I	2993134
{乍下}.Y	U	2988287
高.S	G	2974836
千.S	V	2916057
疒.A	P	2891251
八.Y	O	2852735
儿.Y	O	2850098
车.Y	I	2796033
卄.A	H	2762785
三.Y	I	2747794
言.S	D	2731030
⺧.Y	O	2717515
足.S	F	2690090
干.Y	I	2682637
酉.A	P	2667843
丩.A	V	2660629
リ.A	V	2638511
鬼.A	J	2620487
亠.Y	E	2611362
向.Y	O	2570964
高.Y	E	2565942
壬.A	Y	2562937
鬼.S	G	2548780
{五下}.A	V	2544880
亦.A	R	2531078
习.A	X	2520706
廾.Y	I	2518149
白.Y	O	2503288
冖.Y	E	2487644
户.S	H	2482769
石.S	S	2478155
彡.Y	O	2470534
由.S	D	2447107
乃.S	N	2445289
丂.Y	I	2437941
亦.S	D	2420294
牙.A	G	2392540
牙.S	D	2389764
ㄩ.Y	A	2383673
麻.A	D	2360761
黑.A	R	2345666
舟.A	L	2306502
{亮上}.A	X	2276351
{即左}.A	D	2272384
黑.S	H	2266158
麻.S	M	2244346
门.Y	E	2233462
⺷.A	M	2209312
耳.S	H	2168688
广.Y	E	2154086
工.Y	I	2150548
{周框}.A	D	2149948
牛.S	N	2142025
犭.Y	O	2126777
乀.Y	E	2123276
㔾.Y	A	2031454
亡.S	W	2031086
⺷.Y	E	2021598
尸.S	S	2010333
勹.Y	O	1996335
乚.Y	A	1988000
日.Y	U	1944999
冂.Y	U	1933331
未.A	J	1926834
未.S	W	1926308
予.A	J	1916931
{衣下}.Y	O	1901370
幺.A	Y	1895291
丷.Y	E	1846703
水.Y	U	1818328
电.A	F	1812734
廴.A	G	1806389
西.Y	I	1778813
电.S	D	1765367
壬.S	V	1760397
尤.Y	I	1738673
马.Y	A	1729443
壴.A	B	1726888
{荒下}.A	T	1693543
丆.A	H	1690974
舌.Y	O	1689116
{南心}.A	M	1680592
月.Y	O	1647498
匚.Y	I	1641345
卯.A	Q	1640031
辛.A	B	1631923
乙.Y	A	1626044
厂.S	C	1596465
由.Y	U	1589450
木.Y	I	1576346
九.S	J	1572062
世.A	N	1568940
丅.A	L	1558838
弋.S	D	1556288
饣.A	V	1551048
止.Y	U	1550240
雨.Y	I	1546189
卅.A	T	1527035
山.Y	U	1526952
𡗗.A	Y	1523921
舟.S	F	1521098
川.A	J	1507778
川.S	C	1507778
缶.A	X	1503474
臼.A	Q	1496440
毛.A	L	1479043
入.A	W	1477046
入.S	V	1473892
入.Y	O	1472056
卯.S	M	1465139
毛.S	M	1436296
世.S	S	1413034
{亮上}.Y	E	1387185
金.A	Y	1378799
金.S	J	1371471
目.Y	U	1365310
禾.Y	O	1340822
电.Y	U	1323806
廴.Y	A	1321275
贝.Y	U	1316687
世.Y	I	1305454
{⺮右}.A	S	1300684
片.A	X	1300464
丬.Y	E	1294846
黑.Y	U	1292192
金.Y	O	1291889
且.Y	U	1285229
乂.Y	O	1279265
{豕下}.Y	O	1269608
コ.Y	A	1261497
⺁.Y	O	1250688
{步下}.A	L	1242066
{微框}.A	J	1224330
非.Y	U	1219451
{具上}.Y	U	1199917
{冓上}.A	T	1198342
予.S	D	1184559
古.Y	I	1182406
火.Y	E	1180390
酉.S	D	1177308
鸟.A	C	1169384
肀.A	G	1162451
壴.Y	I	1156050
早.Y	U	1138903
丰.S	F	1136082
甫.A	R	1116408
罒.Y	U	1103701
鱼.A	X	1100628
冊.A	C	1089537
合.Y	O	1088039
习.S	X	1080623
斤.Y	O	1072446
𡗗.Y	I	1066766
缶.S	F	1065576
辰.A	X	1061671
辰.S	C	1050841
爪.S	F	1050719
言.Y	E	1036167
夫.Y	I	1020949
ㄗ.A	F	1017105
幺.S	D	1016757
{曾中}.A	K	1014988
乃.Y	A	995622
亥.Y	E	989661
示.Y	I	975062
{畏下}.A	R	965247
丆.Y	I	962451
革.A	Q	949741
业.Y	U	942901
鸟.S	N	935079
米.Y	E	928932
{纟上}.A	C	925569
片.S	P	918166
{即左}.Y	A	900101
石.Y	I	885579
{畏下}.Y	I	875315
{南心}.Y	E	873554
千.Y	O	859048
片.Y	O	859001
{兴上}.Y	E	856634
マ.Y	A	849800
鱼.S	D	847421
钅.Y	O	844816
{乐上}.A	Q	843725
九.Y	O	823945
刀.Y	A	807668
丩.Y	A	807363
虍.A	C	801276
冊.S	C	786522
{祭上}.A	N	779729
{乐上}.Y	O	777260
臼.S	J	764168
未.Y	I	758953
丄.A	D	724259
弓.Y	A	719320
{京上}.Y	E	704463
臣.A	Y	703959
母.Y	A	701521
朩.Y	I	700964
辛.S	X	695979
足.Y	U	680607
禺.A	Q	674699
虍.Y	U	672466
禺.S	D	668846
{冂丶}.A	X	666974
七.Y	I	657270
